#Network | Station | Latitude | Longitude | Elevation | Sitename | StartTime | EndTime

#DATACENTER=IRISDMC,https://www.earthscope.org/data/
X6|11|45.674702|-125.769997|-2424.0|SIO OBS ID 11|2012-06-09T00:00:00|2012-06-26T23:59:59
X6|12|45.833099|-125.813301|-2341.0|SIO OBS ID 12|2012-06-09T00:00:00|2012-06-25T23:59:59
X6|13|45.9646|-125.861801|-2454.0|SIO OBS ID 13|2012-06-09T00:00:00|2012-06-25T23:59:59
X6|17|46.545101|-126.0513|-2673.0|SIO OBS ID 17|2012-06-09T00:00:00|2012-06-25T23:59:59
X6|18|46.689701|-126.098801|-2641.0|SIO OBS ID 18|2012-06-09T00:00:00|2012-06-25T23:59:59
X6|19|46.837101|-126.147697|-2617.0|SIO OBS ID 19|2012-06-10T00:00:00|2012-06-25T23:59:59
X6|20|46.982201|-126.196098|-2596.0|SIO OBS ID 20|2012-06-10T00:00:00|2012-06-25T23:59:59
X6|21|47.127201|-126.2453|-2549.0|SIO OBS ID 21|2012-06-10T00:00:00|2012-06-25T23:59:59
X6|22|47.271801|-126.294098|-2503.0|SIO OBS ID 22|2012-06-10T00:00:00|2012-06-25T23:59:59
X6|27|47.111301|-124.593201|-81.0|SIO OBS ID 27|2012-06-10T00:00:00|2012-06-22T23:59:59
X6|28|47.123001|-124.789398|-129.0|SIO OBS ID 28|2012-06-10T00:00:00|2012-06-22T23:59:59
X6|29|47.1474|-124.984802|-300.0|SIO OBS ID 29|2012-06-10T00:00:00|2012-06-22T23:59:59
X6|30|47.174599|-125.138603|-1250.0|SIO OBS ID 30|2012-06-10T00:00:00|2012-06-22T23:59:59
X6|31|47.201401|-125.290298|-1504.0|SIO OBS ID 31|2012-06-10T00:00:00|2012-06-22T23:59:59
X6|32|47.228699|-125.445801|-1768.0|SIO OBS ID 32|2012-06-10T00:00:00|2012-06-22T23:59:59
X6|33|47.255199|-125.600197|-1257.0|SIO OBS ID 33|2012-06-10T00:00:00|2012-06-22T23:59:59
X6|34|47.298199|-125.794601|-1762.0|SIO OBS ID 34|2012-06-11T00:00:00|2012-06-22T23:59:59
X6|38|47.502998|-126.794899|-2475.0|SIO OBS ID 38|2012-06-11T00:00:00|2012-06-23T23:59:59
X6|39|47.543201|-126.9356|-2542.0|SIO OBS ID 39|2012-06-11T00:00:00|2012-06-23T23:59:59
X6|40|47.582901|-127.127998|-2564.0|SIO OBS ID 40|2012-06-11T00:00:00|2012-06-23T23:59:59
X6|41|47.622501|-127.320099|-2616.0|SIO OBS ID 41|2012-06-11T00:00:00|2012-06-23T23:59:59
X6|45|47.7761|-128.086899|-2673.0|SIO OBS ID 45|2012-06-11T00:00:00|2012-06-23T23:59:59
X6|47|47.851799|-128.473495|-2686.0|SIO OBS ID 47|2012-06-11T00:00:00|2012-06-23T23:59:59
X6|48|44.667801|-124.749199|-189.0|SIO OBS ID 48|2012-06-26T00:00:00|2012-07-10T23:59:59
X6|49|44.651299|-124.5093|-135.0|SIO OBS ID 49|2012-06-26T00:00:00|2012-07-10T23:59:59
X6|50|44.351002|-124.508003|-98.0|SIO OBS ID 50|2012-06-26T00:00:00|2012-07-10T23:59:59
X6|51|44.0686|-124.7257|-113.0|SIO OBS ID 51|2012-06-26T00:00:00|2012-07-11T23:59:59
X6|52|44.061001|-124.445396|-123.0|SIO OBS ID 52|2012-06-26T00:00:00|2012-07-11T23:59:59
X6|53|44.072102|-124.974197|-457.0|SIO OBS ID 53|2012-06-26T00:00:00|2012-07-11T23:59:59
X6|54|44.435799|-124.7257|-135.0|SIO OBS ID 54|2012-06-26T00:00:00|2012-07-10T23:59:59
X6|56|44.540401|-125.067802|-1269.0|SIO OBS ID 56|2012-06-26T00:00:00|2012-07-10T23:59:59
X6|61|44.878601|-126.201401|-2832.0|SIO OBS ID 61|2012-06-26T00:00:00|2012-07-10T23:59:59
X6|62|44.930302|-126.379097|-2828.0|SIO OBS ID 62|2012-06-26T00:00:00|2012-07-09T23:59:59
X6|63|44.979599|-126.549599|-2855.0|SIO OBS ID 63|2012-06-27T00:00:00|2012-07-09T23:59:59
X6|64|45.028301|-126.721001|-2872.0|SIO OBS ID 64|2012-06-27T00:00:00|2012-07-09T23:59:59
X6|65|45.078499|-126.896599|-2867.0|SIO OBS ID 65|2012-06-27T00:00:00|2012-07-09T23:59:59
X6|66|45.140499|-127.114502|-2890.0|SIO OBS ID 66|2012-06-27T00:00:00|2012-07-09T23:59:59
X6|71|45.397202|-128.045807|-2866.0|SIO OBS ID 71|2012-06-27T00:00:00|2012-07-09T23:59:59
X6|72|45.445801|-128.223801|-2834.0|SIO OBS ID 72|2012-06-27T00:00:00|2012-07-08T23:59:59
X6|73|45.493698|-128.404099|-2826.0|SIO OBS ID 73|2012-06-27T00:00:00|2012-07-08T23:59:59
X6|74|45.540901|-128.581299|-2804.0|SIO OBS ID 74|2012-06-27T00:00:00|2012-07-08T23:59:59
X6|75|45.588501|-128.761398|-2797.0|SIO OBS ID 75|2012-06-27T00:00:00|2012-07-08T23:59:59
X6|76|45.6353|-128.940704|-2800.0|SIO OBS ID 76|2012-06-27T00:00:00|2012-07-08T23:59:59
X6|77|45.681999|-129.119705|-2765.0|SIO OBS ID 77|2012-06-27T00:00:00|2012-07-08T23:59:59
X6|78|45.728298|-129.299698|-2733.0|SIO OBS ID 78|2012-06-27T00:00:00|2012-07-08T23:59:59
X6|79|45.774601|-129.479904|-2540.0|SIO OBS ID 79|2012-06-27T00:00:00|2012-07-08T23:59:59
X6|84|45.3932|-128.874496|-2820.0|SIO OBS ID 84|2012-06-28T00:00:00|2012-07-07T23:59:59
X6|85|45.197899|-128.987|-2832.0|SIO OBS ID 85|2012-06-28T00:00:00|2012-07-07T23:59:59
X6|S04|44.6549|-125.450798|-2882.0|WHOI OBS ID D39|2012-06-07T00:00:00|2012-07-10T23:59:59
X6|S05|44.801102|-125.495903|-2838.0|WHOI OBS ID D35|2012-06-07T00:00:00|2012-07-10T23:59:59
X6|S06|44.921902|-125.5327|-2795.0|WHOI OBS ID D09|2012-06-07T00:00:00|2012-07-10T23:59:59
X6|S14|46.110001|-125.909203|-2622.0|WHOI OBS ID D15|2012-06-07T00:00:00|2012-06-24T23:59:59
X6|S15|46.266998|-125.959801|-2579.0|WHOI OBS ID D51|2012-06-07T00:00:00|2012-06-24T23:59:59
X6|S16|46.4011|-126.004097|-2599.0|WHOI OBS ID D16|2012-06-07T00:00:00|2012-06-24T23:59:59
X6|S23|47.4184|-126.3433|-2415.0|WHOI OBS ID D49|2012-06-09T00:00:00|2012-06-24T23:59:59
X6|S24|47.549599|-126.386002|-2353.0|WHOI OBS ID D40|2012-06-08T00:00:00|2012-06-23T23:59:59
X6|S25|47.681301|-126.428398|-2315.0|WHOI OBS ID D50|2012-06-08T00:00:00|2012-06-24T23:59:59
X6|S26|47.8125|-126.470901|-2266.0|WHOI OBS ID D62|2012-06-07T00:00:00|2012-07-23T23:59:59
X6|S35|47.340302|-125.986|-1752.0|WHOI OBS ID D55|2012-06-09T00:00:00|2012-06-22T23:59:59
X6|S36|47.381802|-126.1772|-2180.0|WHOI OBS ID D06|2012-06-09T00:00:00|2012-06-22T23:59:59
X6|S37|47.463299|-126.555901|-2419.0|WHOI OBS ID D44|2012-06-09T00:00:00|2012-06-22T23:59:59
X6|S42|47.6628|-127.518402|-2652.0|WHOI OBS ID D21|2012-06-09T00:00:00|2012-06-22T23:59:59
X6|S43|47.698101|-127.694|-2680.0|WHOI OBS ID D03|2012-06-09T00:00:00|2012-06-22T23:59:59
X6|S44|47.739101|-127.898697|-2658.0|WHOI OBS ID D34|2012-06-09T00:00:00|2012-06-22T23:59:59
X6|S57|44.603199|-125.274597|-2166.0|WHOI OBS ID D15|2012-06-24T00:00:00|2012-07-09T23:59:59
X6|S58|44.725899|-125.684303|-2870.0|WHOI OBS ID D34|2012-06-24T00:00:00|2012-07-09T23:59:59
X6|S59|44.776798|-125.854599|-2897.0|WHOI OBS ID D51|2012-06-24T00:00:00|2012-07-09T23:59:59
X6|S60|44.827|-126.027397|-2856.0|WHOI OBS ID D16|2012-06-24T00:00:00|2012-07-09T23:59:59
X6|S67|45.201|-127.331497|-2899.0|WHOI OBS ID D50|2012-06-25T00:00:00|2012-07-08T23:59:59
X6|S68|45.250599|-127.509399|-2914.0|WHOI OBS ID D21|2012-06-25T00:00:00|2012-07-08T23:59:59
X6|S69|45.2995|-127.687798|-2883.0|WHOI OBS ID D44|2012-06-25T00:00:00|2012-07-08T23:59:59
X6|S70|45.349602|-127.866699|-2954.0|WHOI OBS ID D06|2012-06-25T00:00:00|2012-07-08T23:59:59
X6|S80|45.810398|-129.621094|-2609.0|WHOI OBS ID D49|2012-06-25T00:00:00|2012-07-07T23:59:59
X6|S81|45.9515|-128.548096|-2785.0|WHOI OBS ID D55|2012-06-25T00:00:00|2012-07-07T23:59:59
X6|S82|45.842602|-128.611694|-2795.0|WHOI OBS ID D03|2012-06-25T00:00:00|2012-07-07T23:59:59
X6|S83|45.716599|-128.686295|-2806.0|WHOI OBS ID D40|2012-06-25T00:00:00|2012-07-06T23:59:59
XU|PL01|47.457401|-123.157501|441.6|Hoodsport, WA, USA|2006-07-22T00:00:00|2012-05-31T23:59:59
XU|PL02|47.451801|-123.157997|453.9|Hoodsport, WA, USA|2006-07-22T00:00:00|2012-05-31T23:59:59
XU|PL03|47.454601|-123.150101|341.9|Hoodsport, WA, USA|2006-07-22T00:00:00|2012-05-31T23:59:59
XU|PL04|47.4496|-123.148399|363.6|Hoodsport, WA, USA|2006-07-22T00:00:00|2012-05-31T23:59:59
XU|PL05|47.457699|-123.144302|1251.2|Hoodsport, WA, USA|2006-07-22T00:00:00|2012-05-31T23:59:59
XU|PL11|47.4543|-123.153999|373.8|Hoodsport, WA, USA|2006-07-22T00:00:00|2012-05-31T23:59:59
XU|W040|47.601002|-123.1213|336.7|Eldon, WA, USA|2006-07-26T00:00:00|2012-05-31T23:59:59
XU|W060|47.319698|-123.312302|266.4|Matlock, WA, USA|2006-07-25T00:00:00|2012-05-31T23:59:59
YG|CO01|46.627998|-123.876198|79.0|Coastal Washington|2012-07-12T00:00:00|2012-07-24T23:59:59
YG|CO02|46.623001|-123.616501|55.0|Coastal Washington|2012-07-12T00:00:00|2012-07-25T23:59:59
YG|CO03|46.653099|-123.227402|198.0|Coastal Washington|2012-07-13T00:00:00|2012-07-25T23:59:59
YG|CO04|46.812302|-124.0495|97.0|Coastal Washington|2012-07-12T00:00:00|2012-07-25T23:59:59
YG|CO05|46.813202|-123.7061|165.0|Coastal Washington|2012-07-12T00:00:00|2012-07-25T23:59:59
YG|CO06|46.7994|-123.465302|159.0|Coastal Washington|2012-07-12T00:00:00|2012-07-25T23:59:59
YG|OR01|44.869499|-123.997597|218.0|Oregon|2012-06-09T00:00:00|2012-07-08T23:59:59
YG|OR02|44.844799|-123.866501|468.0|Oregon|2012-06-09T00:00:00|2012-07-08T23:59:59
YG|OR03|44.536701|-123.911201|288.0|Oregon|2012-06-09T00:00:00|2012-07-08T23:59:59
YG|OR04|44.846401|-123.579597|793.0|Oregon|2012-06-08T00:00:00|2012-07-08T23:59:59
YG|OR05|44.8522|-123.435097|130.0|Oregon|2012-06-08T00:00:00|2012-07-08T23:59:59
YG|OR06|44.677601|-124.001999|239.0|Oregon|2012-06-09T00:00:00|2012-07-09T23:59:59
YG|OR07|44.658001|-123.789299|192.0|Oregon|2012-06-09T00:00:00|2012-07-08T23:59:59
YG|OR08|44.666199|-123.6381|192.0|Oregon|2012-06-09T00:00:00|2012-07-09T23:59:59
YG|OR09|44.6777|-123.5075|320.0|Oregon|2012-06-13T00:00:00|2012-07-08T23:59:59
YG|OR10|44.6735|-123.316002|471.0|Oregon|2012-06-09T00:00:00|2012-07-08T23:59:59
YG|OR11|44.392799|-124.046303|97.0|Oregon|2012-06-09T00:00:00|2012-07-08T23:59:59
YG|OR12|44.418301|-123.904297|116.0|Oregon|2012-06-10T00:00:00|2012-07-08T23:59:59
YG|OR13|44.391701|-123.7379|76.0|Oregon|2012-06-10T00:00:00|2012-06-16T23:59:59
YG|OR13B|44.4021|-123.745499|191.0|Oregon|2012-06-16T00:00:00|2012-07-08T23:59:59
YG|OR14|44.539101|-123.686699|111.0|Oregon|2012-06-10T00:00:00|2012-07-09T23:59:59
YG|OR15|44.412998|-123.389099|242.0|Oregon|2012-06-10T00:00:00|2012-07-07T23:59:59
YG|OR16|44.201599|-124.0439|599.0|Oregon|2012-06-09T00:00:00|2012-07-09T23:59:59
YG|OR17|44.223999|-123.8479|374.0|Oregon|2012-06-10T00:00:00|2012-07-08T23:59:59
YG|OR18|44.330101|-123.533096|386.0|Oregon|2012-06-14T00:00:00|2012-07-09T23:59:59
YG|OR19|44.221699|-123.597603|569.0|Oregon|2012-06-09T00:00:00|2012-07-09T23:59:59
YG|OR20|44.207298|-123.429604|320.0|Oregon|2012-06-09T00:00:00|2012-07-09T23:59:59
YG|OR21|44.0242|-124.048897|49.0|Oregon|2012-06-18T00:00:00|2012-07-18T23:59:59
YG|OR22|44.029499|-123.880997|195.0|Oregon|2012-06-08T00:00:00|2012-07-09T23:59:59
YG|OR23|44.008701|-123.805397|349.0|Oregon|2012-06-08T00:00:00|2012-07-08T23:59:59
YG|OR24|44.111|-123.656303|337.0|Oregon|2012-06-08T00:00:00|2012-07-09T23:59:59
YG|OR25|44.051601|-123.612297|425.0|Oregon|2012-06-09T00:00:00|2012-07-08T23:59:59
YG|OR26|44.013401|-123.413696|281.0|Oregon|2012-06-14T00:00:00|2012-07-08T23:59:59
YG|OR27|43.920399|-123.169098|343.0|Oregon|2012-06-09T00:00:00|2012-07-08T23:59:59
YG|OR29|43.849998|-124.079803|121.0|Oregon|2012-06-18T00:00:00|2012-07-09T23:59:59
YG|OR30|43.816502|-123.8853|354.0|Oregon|2012-06-19T00:00:00|2012-07-09T23:59:59
YG|OR31|44.336498|-123.992798|266.0|Oregon|2012-06-09T00:00:00|2012-07-08T23:59:59
YG|OR32|44.3298|-123.790901|93.0|Oregon|2012-06-10T00:00:00|2012-07-08T23:59:59
YG|OR33|43.8279|-123.466599|351.0|Oregon|2012-06-09T00:00:00|2012-07-08T23:59:59
ZH|ALS0|44.4104|-123.5952|315.0|ZH Alsea, OR USA|2011-01-01T00:00:00|2012-12-31T23:59:59
ZH|YAC1|44.297501|-124.088402|320.0|ZH Yachats, OR USA|2011-01-01T00:00:00|2012-12-31T23:59:59
ZZ|CW01|47.119499|-124.153|15.0|CW01|2012-06-05T00:00:00|2012-07-31T23:59:59
ZZ|CW02|47.059101|-124.137703|11.0|CW02|2012-06-05T00:00:00|2012-07-31T23:59:59
ZZ|CW03|47.1101|-124.033997|53.0|CW03|2012-06-05T00:00:00|2012-07-31T23:59:59
ZZ|CW04|47.123901|-123.971001|161.0|CW04|2012-06-05T00:00:00|2012-07-31T23:59:59
ZZ|CW05|47.1082|-123.868797|111.0|CW05|2012-06-05T00:00:00|2012-07-31T23:59:59
ZZ|CW06|47.061699|-123.839203|114.0|CW06|2012-06-05T00:00:00|2012-07-31T23:59:59
ZZ|CW07|47.055801|-123.7043|93.0|CW07|2012-06-05T00:00:00|2012-07-31T23:59:59
ZZ|CW08|47.056999|-123.549599|90.0|CW08|2012-06-05T00:00:00|2012-07-31T23:59:59
ZZ|CW09|47.044498|-123.452797|95.0|CW09|2012-06-05T00:00:00|2012-07-31T23:59:59
ZZ|CW10|47.033298|-123.366798|46.0|CW10|2012-06-05T00:00:00|2012-07-31T23:59:59
ZZ|CW11|47.029099|-123.2967|113.0|CW11|2012-06-05T00:00:00|2012-07-31T23:59:59
ZZ|CW12|47.010601|-123.164597|415.0|CW12|2012-06-05T00:00:00|2012-07-31T23:59:59
ZZ|CW13|47.0401|-123.026604|173.0|CW13|2012-06-05T00:00:00|2012-07-31T23:59:59
ZZ|CW14|46.839401|-122.731201|160.0|CW14|2012-06-05T00:00:00|2012-07-31T23:59:59

#DATACENTER=NCEDC,http://www.ncedc.org
NC|KEB|42.872211|-124.334251|818.0|Edson Butte Ore.|1993-08-25T22:11:00|2020-01-12T00:00:00
NP|2158|47.38557|-123.6057|247.0|Wynoochee Dam|2599-12-31T23:59:59|3000-01-01T00:00:00
NP|2172|45.51241|-122.68361|44.0|Portland State University|2599-12-31T23:59:59|3000-01-01T00:00:00
NP|2191|45.49717|-122.68367|153.0|VAMC, Bldg 100|2599-12-31T23:59:59|3000-01-01T00:00:00
NP|2194|47.21402|-123.10099|6.0|Fire Station|2599-12-31T23:59:59|3000-01-01T00:00:00
NP|7000|45.63748|-122.65373|57.0|VAMC, Bldg 4|2599-12-31T23:59:59|3000-01-01T00:00:00
NP|7007|46.36623|-122.55975|295.0|Toutle River Dam|2599-12-31T23:59:59|3000-01-01T00:00:00
NP|7013|45.45|-122.64159|12.0|Clackamas Highway Connection|2599-12-31T23:59:59|3000-01-01T00:00:00
NP|7015|47.03737|-122.89763|28.0|DNR Building|2599-12-31T23:59:59|3000-01-01T00:00:00
NP|7017|45.50658|-122.67169|2.0|Marquam Bridge|2599-12-31T23:59:59|3000-01-01T00:00:00
NP|7018|45.51794|-122.66619|11.0|Morrison Ramp|2599-12-31T23:59:59|3000-01-01T00:00:00
NP|7019|45.46987|-122.68525|105.0|Terwilliger Blvd Interchange|2599-12-31T23:59:59|3000-01-01T00:00:00
NP|7021|44.55562|-123.06119|88.0|Corvallis-Lebanon Intersection|2599-12-31T23:59:59|3000-01-01T00:00:00
NP|7022|43.36298|-124.17571|1.0|Catching Slough Bridge|2599-12-31T23:59:59|3000-01-01T00:00:00
NP|7025|42.7183|-124.46443|31.0|Rocky Point Viaduct|2599-12-31T23:59:59|3000-01-01T00:00:00
NP|7028|47.91351|-124.63432|5.0|La Push Coast Guard Sta|2599-12-31T23:59:59|3000-01-01T00:00:00
NP|7035|46.97159|-123.82637|4.0|Fire Station|2599-12-31T23:59:59|3000-01-01T00:00:00
NP|7038|46.98491|-122.90996|60.0|Fire Station HQ|2599-12-31T23:59:59|3000-01-01T00:00:00
NP|7039|47.4676|-123.8466|68.0|Quinault Ranger Station|2599-12-31T23:59:59|3000-01-01T00:00:00
NP|7042|45.61097|-122.4963|83.0|USGS CVO|2599-12-31T23:59:59|3000-01-01T00:00:00
NP|7045|46.6855|-123.73398|4.0|Fire Station|2599-12-31T23:59:59|3000-01-01T00:00:00
NP|7052|44.12256|-123.30576|132.0|Fern Ridge Dam|2599-12-31T23:59:59|3000-01-01T00:00:00
NP|7053|45.51865|-122.67837|17.0|Pioneer Courthouse|2599-12-31T23:59:59|3000-01-01T00:00:00
NP|7054|47.03872|-122.89893|23.0|Centennial Park|2599-12-31T23:59:59|3000-01-01T00:00:00
NP|7061|45.63712|-122.6572|48.0|VAMC, Bldg 11|2599-12-31T23:59:59|3000-01-01T00:00:00
PB|B003|48.062359|-124.140862|284.7|floequarybwa2005, FloeQuarry, WA, USA|2599-12-31T23:59:59|3000-01-01T00:00:00
PB|B004|48.201923|-124.42701|30.0|hokofallsbwa2005, Sekiu, WA, USA|2599-12-31T23:59:59|3000-01-01T00:00:00
PB|B012|48.924625|-125.541977|13.0|ucluelet1bbc2005, Ucluelet, BC, CA|2599-12-31T23:59:59|3000-01-01T00:00:00
PB|B014|47.513302|-123.8125|64.7|quinlt014bwa2008, Olympic NP, WA, USA|2599-12-31T23:59:59|3000-01-01T00:00:00
PB|B017|46.995998|-123.557503|33.9|flinkm017bwa2007, Montesano, WA, USA|2599-12-31T23:59:59|3000-01-01T00:00:00
PB|B018|46.9795|-123.020302|10.0|delphi018bor2006, Delphi,  OR, USA|2599-12-31T23:59:59|3000-01-01T00:00:00
PB|B019|46.652699|-123.651802|9.0|waldrf019bwa2008, Raymond, WA, USA|2599-12-31T23:59:59|3000-01-01T00:00:00
PB|B020|46.382702|-123.844498|31.2|wirkla020bwa2008, Naselle, WA, USA|2599-12-31T23:59:59|3000-01-01T00:00:00
PB|B022|45.954609|-123.931046|10.0|seaside22bor2006, OR, USA|2599-12-31T23:59:59|3000-01-01T00:00:00
PB|B023|46.111198|-123.078697|177.4|cataln023bor2008, Claskanie, OR, USA|2599-12-31T23:59:59|3000-01-01T00:00:00
PB|B024|45.637798|-123.855797|37.7|kuntza024bor2006, Portland, OR, USA|2599-12-31T23:59:59|3000-01-01T00:00:00
PB|B026|45.309353|-123.823051|232.0|roosbc026bor2007, Portland, OR, USA|2599-12-31T23:59:59|3000-01-01T00:00:00
PB|B027|44.497334|-122.962166|216.0|lester027bor2007, Albany, OR, USA|2599-12-31T23:59:59|3000-01-01T00:00:00
PB|B028|44.493668|-122.963837|140.0|lester028bor2007, Albany, OR, USA|2599-12-31T23:59:59|3000-01-01T00:00:00
PB|B031|43.664299|-123.396698|71.0|hergrt031bor2007, Hergert, OR, USA|2599-12-31T23:59:59|3000-01-01T00:00:00
PB|B032|43.667999|-123.392303|63.8|hergrt032bor2007, Hergert, OR, USA|2599-12-31T23:59:59|3000-01-01T00:00:00
PB|B928|48.833698|-125.134499|9.5|bamfld928bbc2007, Bamfield, BC, Canada|2599-12-31T23:59:59|3000-01-01T00:00:00

#DATACENTER=NRCAN,https://earthquakescanada.nrcan.gc.ca/stndon/CNDC/index-en.php
CN|OZB|48.961|-125.498|626.0|Mt. Ozzard, BC, CA|1996-03-28T00:00:00|2599-12-31T23:59:59
CN|PFB|48.575|-124.454|449.0|Port Renfrew, BC, CA|1997-03-15T00:00:00|2018-12-20T23:59:59
